id,target
50101,0.0670143940728557
50102,0.08304419105219682
50103,0.3544967783702047
50104,0.09190451211790064
50105,0.4246284777227829
50106,0.564887950598122
50107,0.1706673002652315
50108,0.37924285020132076
50109,0.07044098635070721
50110,0.3314893160581002
50111,0.11192099889117592
50112,0.1341439265976431
50113,0.014124289591633296
50114,0.36386609042660606
50115,0.1823749120085156
50116,0.11633237325299775
50117,0.03597800884574198
50118,0.5685258643562249
50119,0.26096524993363457
50120,0.2807629539691583
50121,0.2991176249278326
50122,0.1088037277645365
50123,0.1814553877235095
50124,0.3615578838635203
50125,0.09561078990285002
50126,0.13607541468735956
50127,0.11588640459053474
50128,0.5485841207617902
50129,0.016238696046485344
50130,0.27005761368178643
50131,0.07218812684312609
50132,0.09923905771177291
50133,0.08586541261586991
50134,0.04276695491140398
50135,0.25168470073638854
50136,0.26897547615746753
50137,0.07187765585158785
50138,0.12280237762555674
50139,0.17047569203606333
50140,0.06634215164625827
50141,0.19708669863481104
50142,0.10164913055693131
50143,0.09058287747205335
50144,0.050239461371868056
50145,0.05729676755672318
50146,0.022635309839905405
50147,0.043253012310387424
50148,0.00450209254663729
50149,0.11320721547634784
50150,0.16686666171325584
50151,0.255023236952974
50152,0.15941881358393784
50153,0.2965756842945378
50154,0.1676944879555577
50155,0.2529903469147056
50156,0.21173669443095114
50157,0.18000995726189167
50158,0.03910666001082059
50159,0.4348707536239059
50160,0.1285015032148241
50161,0.06890504886664063
50162,0.34366335978856116
50163,0.30901625079214295
50164,0.04581792775006073
50165,0.056671845291963216
50166,0.33410687218682444
50167,0.3860131127165183
50168,0.14933607686024916
50169,0.1795793509951808
50170,0.06536867540887965
50171,0.4195772761349269
50172,0.0673618314760195
50173,0.06117195952052621
50174,0.23103133148538615
50175,0.012510585251642533
50176,0.05866236406829349
50177,0.04855799982963187
50178,0.12688123394675765
50179,0.03453047754588827
50180,0.13707850872781066
50181,0.08521511432289247
50182,0.12021414733378957
50183,0.053958229973191954
50184,0.13179544429664267
50185,0.053561983048626735
50186,0.23154246244402432
50187,0.09793487820272374
50188,0.024476922577252043
50189,0.2161118951264238
50190,0.04770026825616069
50191,0.271974827964203
50192,0.22801939996821666
50193,0.13306315137131636
50194,0.11382910939013373
50195,0.2043380313124297
50196,0.01944255892507831
50197,0.052851668770859804
50198,0.11618050480305313
50199,0.02118352318220898
50200,0.2968852159658924
50201,0.12972604358284806
50202,0.27253573207550036
50203,0.26571947732146123
50204,0.13427186361701657
50205,0.46884924980131615
50206,0.042364533498004175
50207,0.09786342964275997
50208,0.18171089198005713
50209,0.07558636116615947
50210,0.13473244918794208
50211,0.12354169258280186
50212,0.038378729002508605
50213,0.03493552630252279
50214,0.01845142462085542
50215,0.2481836806488876
50216,0.5357388779300911
50217,0.30772306428052004
50218,0.1210417856736486
50219,0.025690658674800994
50220,0.06902744489948034
50221,0.4817528944013145
50222,0.5809892816698979
50223,0.07292918191465396
50224,0.2085562776742654
50225,0.09924657214457111
50226,0.22734295118673054
50227,0.0982833396605443
50228,0.06709801685790218
50229,0.021895094865745094
50230,0.1449578611154474
50231,0.06490587252605878
50232,0.23677751006040607
50233,0.12207665271765689
50234,0.27868527610342114
50235,0.03142067756261024
50236,0.11404180650447791
50237,0.13986993025036554
50238,0.029282931118302134
50239,0.038103899930650144
50240,0.3195244597380955
50241,0.12463937448761017
50242,0.1557704232756033
50243,0.21238546071326644
50244,0.2570731015371828
50245,0.04607145025420481
50246,0.08779631475374769
50247,0.08500443667885924
50248,0.11708934533158498
50249,0.13637329462434558
50250,0.05780300641821636
50251,0.36620597032170304
50252,0.02093788289638331
50253,0.12541175503032106
50254,0.3946821498243172
50255,0.04902316381582833
50256,0.3603302277114711
50257,0.45614378554938656
50258,0.2893045229816716
50259,0.019345795683229725
50260,0.37667714306973277
50261,0.5255863551610794
50262,0.06405349983674209
50263,0.16997670941496304
50264,0.4143028348388314
50265,0.06814428104209677
50266,0.2397409603942964
50267,0.37916257358977146
50268,0.072672490230914
50269,0.36426342995787486
50270,0.08904151354700245
50271,0.14625686733701143
50272,0.1164028047075758
50273,0.02289423266450547
50274,0.07282597757735626
50275,0.7326033493601075
50276,0.17240847019917155
50277,0.16197178276480967
50278,0.17379524635722862
50279,0.27005703007471704
50280,0.1721316453712406
50281,0.10911178144637207
50282,0.41397323065037744
50283,0.13746389102323753
50284,0.2063446029200912
50285,0.03955779370859669
50286,0.02648317936458929
50287,0.027399668046933827
50288,0.802187508288082
50289,0.14013789224129433
50290,0.18283873556091126
50291,0.2587944140137896
50292,0.21845881691149527
50293,0.196332653097233
50294,0.20675438740291774
50295,0.07486483327502605
50296,0.24131257832756944
50297,0.23538419129214397
50298,0.17298208767066514
50299,0.0796199379013227
50300,0.396015704861646
50301,0.11155350439434472
50302,0.10223166521627355
50303,0.150452819584129
50304,0.05065107213614097
50305,0.32136588010676925
50306,0.1653855188523934
50307,0.03083888931398709
50308,0.08740142223500667
50309,0.16157224856501515
50310,0.5090435973521661
50311,0.3472955414376598
50312,0.03583436155786979
50313,0.37127338814582633
50314,0.23937112400070104
50315,0.3129158822029989
50316,0.06747305344748619
50317,0.16443105625599658
50318,0.12859479837525803
50319,0.08062051104327797
50320,0.22354695989118814
50321,0.05853582251886406
50322,0.34359055767933977
50323,0.4105719027733735
50324,0.2700194506227102
50325,0.21542364330140554
50326,0.19219471949318565
50327,0.1735286564588362
50328,0.20284675614619777
50329,0.14468166554646264
50330,0.3135400711374109
50331,0.30971262548233325
50332,0.2849825676299176
50333,0.44544716513274174
50334,0.08051739407301942
50335,0.12112405209922535
50336,0.22099959174038594
50337,0.31188753120392665
50338,0.6324514006092832
50339,0.09115012374982923
50340,0.16954125562884198
50341,0.4996986461894035
50342,0.3962875962881466
50343,0.06029747355312144
50344,0.21313885811882866
50345,0.2707087641631261
50346,0.20999966013939333
50347,0.06899678518750403
50348,0.045036648911536185
50349,0.11235041243738932
50350,0.12339206303420364
50351,0.08008942880703962
50352,0.2043177878664535
50353,0.10963138678300902
50354,0.05401109463762388
50355,0.16743508719343536
50356,0.057167289549032003
50357,0.34642407050058066
50358,0.21765436990173556
50359,0.022712757415887876
50360,0.12623246743769703
50361,0.2178915871551774
50362,0.02619814108277076
50363,0.10212140908940087
50364,0.2235316782690564
50365,0.03578420519205954
50366,0.506540707611107
50367,0.3894994343510071
50368,0.13157740095039328
50369,0.006482447005017682
50370,0.028413108435752347
50371,0.17976088143238136
50372,0.4250584844389685
50373,0.21740125047796507
50374,0.49718554392753755
50375,0.548890896135672
50376,0.054986948936813995
50377,0.10349521985659735
50378,0.15173929759333865
50379,0.05441520717338212
50380,0.020601908741011248
50381,0.14610189185998496
50382,0.14689627839681213
50383,0.3076034729723677
50384,0.21706464652974908
50385,0.17195682152264885
50386,0.13521525570239928
50387,0.056421001206124685
50388,0.03996480208800884
50389,0.06730753558099721
50390,0.10396776715650596
50391,0.26293522170249056
50392,0.36274711112310914
50393,0.016644946535832605
50394,0.29886406093677803
50395,0.2552372742666139
50396,0.017818278794608674
50397,0.0894739845221793
50398,0.006440150298147905
50399,0.18931115462596107
50400,0.29623197428273956
50401,0.10026928262515516
50402,0.06438248374558561
50403,0.026409667034046392
50404,0.04092310973734656
50405,0.5910931715549482
50406,0.17444907783803743
50407,0.0550922824958776
50408,0.13376403896100766
50409,0.2899678344533603
50410,0.05153244127354907
50411,0.23843631328267112
50412,0.29159654423174897
50413,0.29643917292690775
50414,0.0563373161442585
50415,0.14161509197695477
50416,0.07125388440300866
50417,0.21174037956592484
50418,0.5440712105067268
50419,0.18468630793011998
50420,0.07003193476627487
50421,0.058694947250281876
50422,0.10008027192693199
50423,0.20158476049388546
50424,0.15172141686546722
50425,0.10222243387179383
50426,0.022540803483596775
50427,0.04373167744006235
50428,0.027595878034288764
50429,0.34714051141190316
50430,0.1849524755480899
50431,0.4273718016045313
50432,0.061979231958838185
50433,0.4538856088804298
50434,0.1851464292442043
50435,0.33624620254686177
50436,0.14217456380276663
50437,0.08567326510926564
50438,0.0640749926897067
50439,0.22180989668243886
50440,0.027809982692401446
50441,0.05002181428252248
50442,0.4113947606781464
50443,0.20319978469739697
50444,0.10145435179522597
50445,0.21231782602345994
50446,0.14308622917160616
50447,0.016868173661889273
50448,0.39131558456919663
50449,0.23560256903754456
50450,0.7218918809611908
50451,0.07446784941450131
50452,0.2968269801829755
50453,0.06456256746270027
50454,0.0383676777946788
50455,0.21242504063848797
50456,0.19403193433494118
50457,0.1757979498834291
50458,0.3357951342922125
50459,0.0519134578342029
50460,0.5029541429554043
50461,0.44539228260786184
50462,0.04977542259259836
50463,0.06623977980040663
50464,0.49267775192857344
50465,0.25312141590538656
50466,0.10550284869594599
50467,0.23520260629562956
50468,0.13999841513066089
50469,0.05673204659610776
50470,0.059195278662618485
50471,0.04581694872112039
50472,0.048526727876116164
50473,0.08582797057794855
50474,0.12333827191598924
50475,0.0502796014341989
50476,0.07794365995412879
50477,0.2922394891408052
50478,0.05354609772404077
50479,0.2584297748792491
50480,0.15931551261264934
50481,0.07012783989548774
50482,0.16795196967365597
50483,0.1457245721500386
50484,0.1401277977878701
50485,0.10295531360475456
50486,0.05162673937286455
50487,0.6323961082525345
50488,0.059435507357090196
50489,0.14159218362804651
50490,0.08737445310979551
50491,0.2177830393096399
50492,0.27742656701516405
50493,0.13380469349756766
50494,0.14839774366509817
50495,0.06669796731868825
50496,0.056265057888159484
50497,0.09155804862292734
50498,0.1244607970220711
50499,0.05898384024830927
50500,0.03881646992119642
50501,0.12335955641552697
50502,0.30829070933303465
50503,0.2739666305799776
50504,0.050579944194379355
50505,0.08341690778976237
50506,0.05072546669116187
50507,0.07564831780326176
50508,0.3205278462604252
50509,0.07795406597357961
50510,0.6150063116913471
50511,0.0398674437419625
50512,0.23703265494481918
50513,0.0627892578443239
50514,0.06415202158614251
50515,0.045874929584645924
50516,0.06855696936544554
50517,0.40194199683266874
50518,0.18336408006870447
50519,0.10475941411997704
50520,0.20158480754096186
50521,0.07606189637967228
50522,0.18227241654217763
50523,0.13952573303536886
50524,0.09312079782628872
50525,0.039090479354291864
50526,0.41542700957544393
50527,0.05290664197615166
50528,0.02574518040051479
50529,0.3543316026679974
50530,0.2262952688085158
50531,0.49921562234401484
50532,0.22607912351345547
50533,0.3700006023677988
50534,0.16957074732036823
50535,0.260376683050955
50536,0.11882847463814114
50537,0.22488469629923036
50538,0.16695388177159506
50539,0.1046753840638235
50540,0.23531733715139122
50541,0.19524337784213236
50542,0.12150877484954113
50543,0.27987400694589
50544,0.14267483564010228
50545,0.21432187421450288
50546,0.14994657624200555
50547,0.18347807745267403
50548,0.04852180135218773
50549,0.0943794390189746
50550,0.013559576363805214
50551,0.3342906256931045
50552,0.21032137456519898
50553,0.15682064788223726
50554,0.022021511209818174
50555,0.24754011766526257
50556,0.1698288495511205
50557,0.4435105295922014
50558,0.1576934838416963
50559,0.058905919076855814
50560,0.1142287980186614
50561,0.19526426443912484
50562,0.08947468478935251
50563,0.028271620723106874
50564,0.24138206671318416
50565,0.1655722713704226
50566,0.02912982302533921
50567,0.6636709658540016
50568,0.3407531082572077
50569,0.04219001071620624
50570,0.10617449260819864
50571,0.2994124962733145
50572,0.05031696905330861
50573,0.47178221872489284
50574,0.10966396966435124
50575,0.03572725678603679
50576,0.20551884921603153
50577,0.34626611167265264
50578,0.27844021147730835
50579,0.15826239551193466
50580,0.0662121691475547
50581,0.042777595816333475
50582,0.5753812948399636
50583,0.1274694419097292
50584,0.12879038293646625
50585,0.009617845039680412
50586,0.3282106592794318
50587,0.16186812844388554
50588,0.5134946297166487
50589,0.11542912778374942
50590,0.08128386079631793
50591,0.059610049963676234
50592,0.10089557142031728
50593,0.02141231223854093
50594,0.04406074605610038
50595,0.09060248898525751
50596,0.3506893352333154
50597,0.07080200949230886
50598,0.2137423321965926
50599,0.08026850773515914
50600,0.15076958751619282
50601,0.1939112287304216
50602,0.16092362559851378
50603,0.12624432062069563
50604,0.0804620911806159
50605,0.02961240838337135
50606,0.33631926017299024
50607,0.1062967516238267
50608,0.060419688849300754
50609,0.09538146530013873
50610,0.075187797307629
50611,0.22639363058685397
50612,0.04381974504153924
50613,0.24855672247379695
50614,0.1566581068371251
50615,0.08204734414321328
50616,0.16787493770175002
50617,0.04357494989841331
50618,0.11338518464918308
50619,0.23267308477124324
50620,0.22329717999436466
50621,0.11375687942386963
50622,0.19538563867275194
50623,0.22891352173490376
50624,0.06995553563213446
50625,0.11096359639545958
50626,0.49958488379019805
50627,0.1993041334601116
50628,0.05662949653454863
50629,0.06407594091155744
50630,0.07705450791312646
50631,0.05388418125038773
50632,0.025908033965092486
50633,0.08336217337961135
50634,0.13398746323585617
50635,0.07425004182404929
50636,0.18863929297894133
50637,0.2382887500836949
50638,0.11028354789077854
50639,0.08546009172282366
50640,0.12307612816112969
50641,0.13826287536987353
50642,0.3386720359753862
50643,0.28708580512305526
50644,0.7066390741008303
50645,0.01108850707348255
50646,0.12502644680789518
50647,0.1437725570034762
50648,0.0970794514828584
50649,0.17413034888458623
50650,0.11883289248023514
50651,0.03989469182237122
50652,0.12054365605887733
50653,0.1754931762467633
50654,0.3167859754142003
50655,0.4207190283510016
50656,0.04198366172246692
50657,0.2955752688165475
50658,0.48223622010808476
50659,0.3032436018712476
50660,0.06509537945712544
50661,0.8402694076568191
50662,0.5522670739945799
50663,0.22918930601746715
50664,0.4606725850170407
50665,0.07441062045773972
50666,0.01525770459506362
50667,0.07165882101747387
50668,0.08826001678484323
50669,0.050786125969707954
50670,0.2744526071802877
50671,0.10000799111012362
50672,0.17242130181850474
50673,0.05687207861616863
50674,0.02169473526383123
50675,0.10595221779845877
50676,0.45699768208438457
50677,0.17955787421912858
50678,0.2996651959333108
50679,0.017790229071038374
50680,0.05962099123088337
50681,0.1337931498034298
50682,0.062358694969924855
50683,0.13799372478782104
50684,0.29881653209619263
50685,0.06563746804259686
50686,0.11223250201037
50687,0.07501960664834936
50688,0.14600722357457308
50689,0.14073667597331227
50690,0.1562371134915921
50691,0.11744721447323757
50692,0.034833948900725206
50693,0.28193890585100373
50694,0.2771820248300696
50695,0.28125543004927933
50696,0.10557451904936058
50697,0.04950664740711641
50698,0.12073541799907611
50699,0.0755245261273151
50700,0.16864197655570276
50701,0.14237015692127858
50702,0.11490094227383683
50703,0.36301406589623725
50704,0.19618207270925467
50705,0.3230698808167032
50706,0.3190870200410547
50707,0.28897769506324894
50708,0.022353557301285944
50709,0.09377964170299413
50710,0.11625234643539938
50711,0.19453331458655101
50712,0.3344819590910737
50713,0.39145134944706184
50714,0.04978706482596489
50715,0.07514382873017457
50716,0.10997152026485625
50717,0.29582297613061187
50718,0.38964421867340543
50719,0.09650963259140172
50720,0.6017276955319695
50721,0.3944907740094852
50722,0.10621495715980278
50723,0.0640506175030535
50724,0.05528103327645675
50725,0.23342604678495285
50726,0.02432505943852727
50727,0.30662203062836424
50728,0.47914926337057095
50729,0.12697886440941772
50730,0.03084345246583744
50731,0.18427765328845114
50732,0.007938484367458266
50733,0.5859061038076163
50734,0.1874728198525686
50735,0.08454874647420858
50736,0.19553481012860682
50737,0.08908156274155143
50738,0.12289843424608564
50739,0.3628777779778993
50740,0.3750090300558912
50741,0.12282706634844633
50742,0.12801870679811062
50743,0.4709473338902701
50744,0.10936533539683267
50745,0.06793575966535673
50746,0.21355618664723017
50747,0.5684393681473325
50748,0.05110946917302824
50749,0.11062960531850714
50750,0.08665706704292149
50751,0.06533720867798674
50752,0.09700283353147353
50753,0.07845537076965796
50754,0.0214043171627815
50755,0.10208756929279555
50756,0.21876577082725346
50757,0.357920046025053
50758,0.1522423387106744
50759,0.2574765211888206
50760,0.060956628377643145
50761,0.4860784392398303
50762,0.23805506623358158
50763,0.04397638339385214
50764,0.05851199076247123
50765,0.11838285182002706
50766,0.03536134244784524
50767,0.11193187596461543
50768,0.17395468133191974
50769,0.04422552712253242
50770,0.12995373129001747
50771,0.0966358301211714
50772,0.17028219733132488
50773,0.11209383485050892
50774,0.350182957833321
50775,0.1016610264203908
50776,0.06335776163524681
50777,0.053427090213073805
50778,0.08758325322388338
50779,0.06919107049819173
50780,0.5325803342979145
50781,0.08957170326130733
50782,0.03128671789487262
50783,0.251475216883813
50784,0.19566158329455685
50785,0.16440976063131954
50786,0.12006072095273324
50787,0.07182241792458006
50788,0.3791679188407721
50789,0.20663188277684036
50790,0.029543826446993566
50791,0.1585301664790557
50792,0.10822507593872882
50793,0.2511131439892155
50794,0.1833155556428932
50795,0.5185873611884532
50796,0.19570757619983525
50797,0.07552745470864047
50798,0.27849037970147467
50799,0.12082646909151093
50800,0.10820430981489314
50801,0.20215935879527425
50802,0.6642522494609753
50803,0.19488076740982863
50804,0.09301577630074107
50805,0.16486758164108345
50806,0.5300503173270387
50807,0.08444666266221479
50808,0.05601594186606295
50809,0.5742845763808473
50810,0.17833872351200986
50811,0.06080684223968055
50812,0.0890701053135664
50813,0.22026390278597108
50814,0.11682132160851981
50815,0.37914895106521884
50816,0.16460411811495274
50817,0.21653775122036434
50818,0.059157474868903735
50819,0.10715344425531728
50820,0.05356870441900129
50821,0.19281091632625202
50822,0.07039700961053592
50823,0.023117618231562956
50824,0.03250506744149206
50825,0.10809154131282987
50826,0.25605403645262625
50827,0.26088010861179545
50828,0.2616088669513657
50829,0.18966128269972185
50830,0.2500875655002698
50831,0.13412810492753288
50832,0.15429410142252317
50833,0.2899959192108602
50834,0.03938675298831626
50835,0.023301465995771695
50836,0.10069719085558308
50837,0.013855225044503545
50838,0.42211091949187374
50839,0.19554197699596657
50840,0.05185195764024347
50841,0.09725079268639517
50842,0.07666940602134831
50843,0.05053694547668782
50844,0.23549514780516756
50845,0.08922708002162247
50846,0.10740799670495366
50847,0.12973041305635669
50848,0.11929404016533163
50849,0.26611575916148883
50850,0.09936306476021899
50851,0.1124524215331763
50852,0.45861667262467837
50853,0.1050583132937415
50854,0.13164047569615703
50855,0.26088847021463923
50856,0.02524543089364108
50857,0.09269509058159119
50858,0.09701623654804395
50859,0.10064233497979637
50860,0.06993745790475317
50861,0.05600274265873582
50862,0.04720910684385473
50863,0.06983941123681126
50864,0.3610353176088567
50865,0.049485183565837025
50866,0.0846034772828069
50867,0.06844286816977405
50868,0.07460789405444734
50869,0.02092672814231793
50870,0.20907516329660494
50871,0.1228022098778935
50872,0.23969400811512917
50873,0.006753604456758944
50874,0.13834300210718942
50875,0.30960605566210686
50876,0.2333435457373689
50877,0.06756315451905527
50878,0.20467056207334694
50879,0.07981997832781883
50880,0.29971126822367744
50881,0.13223563674872293
50882,0.13446494040818485
50883,0.026920153159876642
50884,0.39128586439413454
50885,0.35089927365097323
50886,0.1679361182726659
50887,0.25266320638342643
50888,0.1665582676557734
50889,0.20181610461089866
50890,0.3171047339779267
50891,0.4283560772525677
50892,0.0333343354214441
50893,0.11057563455760762
50894,0.018448289738974038
50895,0.10413452517106431
50896,0.13052593894475636
50897,0.03076486183844226
50898,0.5886632776460206
50899,0.11104054635390898
50900,0.15644558646700243
50901,0.12048276723675838
50902,0.023507967658484733
50903,0.0238763517141614
50904,0.6283570697760912
50905,0.1840207891891957
50906,0.047628783504619104
50907,0.5416325159801254
50908,0.23290013402554538
50909,0.6307467954026439
50910,0.05331535164193203
50911,0.162832321548772
50912,0.16167023751821624
50913,0.17522880831892082
50914,0.3083538361232061
50915,0.01621410265367994
50916,0.14472027133809126
50917,0.32907203705549176
50918,0.029108476300850485
50919,0.21982377685546298
50920,0.0489573546830576
50921,0.06206267383334541
50922,0.031217890439833057
50923,0.11114698240817464
50924,0.07195485907436847
50925,0.41928431775798114
50926,0.09493902140898197
50927,0.15109455220816342
50928,0.1766502546605157
50929,0.17157524139226626
50930,0.016024300816485492
50931,0.12183354439563744
50932,0.17338771073981943
50933,0.2153089423622356
50934,0.01921402548000357
50935,0.41894199028153517
50936,0.1074384387487036
50937,0.3970462093387843
50938,0.07037393668906308
50939,0.05575572072719049
50940,0.033762376545368726
50941,0.19531758719622097
50942,0.5388034321803968
50943,0.06893596919144349
50944,0.020750431058912555
50945,0.2767153466558096
50946,0.18086345121588987
50947,0.11449689936089832
50948,0.1940233644283785
50949,0.20598442629449848
50950,0.07551374487834914
50951,0.0656579937118975
50952,0.04340331100308167
50953,0.09229131744226428
50954,0.05077749712348503
50955,0.10273277439774703
50956,0.11214668547920056
50957,0.16004246218390517
50958,0.18816563744764905
50959,0.07156409487085622
50960,0.0547223970502467
50961,0.6662071225088716
50962,0.014630100261204981
50963,0.2557455085572936
50964,0.07631302708650699
50965,0.06668897479896514
50966,0.12036172959154366
50967,0.20873456951718208
50968,0.3830379186866594
50969,0.03954838235143422
50970,0.14292886027814292
50971,0.18293843503475052
50972,0.056731174505481874
50973,0.013863120969721131
50974,0.31668449352884465
50975,0.28147310311622664
50976,0.08245720739613425
50977,0.03622607391566809
50978,0.29791968735869323
50979,0.32577213815892264
50980,0.03970864908915023
50981,0.035805630752137954
50982,0.1287801782748666
50983,0.24372850846759656
50984,0.024876700235906126
50985,0.06831762378761304
50986,0.24851771173357404
50987,0.05473459476177122
50988,0.31927987381447737
50989,0.5776294612134675
50990,0.7598386961153546
50991,0.050798244951676466
50992,0.18269932024448046
50993,0.11543074768335677
50994,0.3835084771861697
50995,0.17759349770287206
50996,0.2762870427504952
50997,0.13813192316475476
50998,0.08364632057635532
50999,0.14851813288715074
51000,0.109198970590009
51001,0.24677871661147757
51002,0.026676294879022868
51003,0.07765641681133922
51004,0.08887269608794993
51005,0.18296207365888434
51006,0.08418751448851364
51007,0.2575453886198849
51008,0.17294852131064617
51009,0.0852850016780137
51010,0.08926395912561835
51011,0.5280349421019362
51012,0.26482949860070815
51013,0.5810259868296612
51014,0.10654699746692031
51015,0.10188304818700712
51016,0.04714777011451486
51017,0.15412440830704136
51018,0.0901104014988199
51019,0.07737761878823049
51020,0.13067606144360094
51021,0.25494387931780393
51022,0.07738218363822853
51023,0.09333185965072574
51024,0.21793527056470985
51025,0.5237880591878868
51026,0.05026582773173798
51027,0.13195243666637843
51028,0.06599995532185783
51029,0.15841531397550684
51030,0.6410076585827768
51031,0.41745314598534894
51032,0.38513901355776464
51033,0.13820023433918405
51034,0.024741171151811826
51035,0.06532242321854888
51036,0.2727431850437036
51037,0.25152894280379995
51038,0.2708537532959195
51039,0.08540232427894567
51040,0.5545659254023906
51041,0.033313326550405205
51042,0.013139538038617773
51043,0.11487457282657534
51044,0.14734761337618887
51045,0.11922300227209241
51046,0.14062357601948708
51047,0.10074514415528178
51048,0.05608656796178594
51049,0.15257807905630197
51050,0.24634808908061004
51051,0.04599455319688319
51052,0.2716763286807499
51053,0.43264344746170125
51054,0.11873716979454921
51055,0.3425408257142403
51056,0.04937454517087027
51057,0.11784689104487447
51058,0.21205076782569598
51059,0.12531048169381184
51060,0.4226904520593584
51061,0.09557495966693794
51062,0.10786686669910482
51063,0.05640547307414092
51064,0.6125723129246933
51065,0.25822877722670307
51066,0.3059098939941254
51067,0.0540846608786147
51068,0.2751732918008239
51069,0.19713125909403903
51070,0.0727893113580343
51071,0.1518843736752206
51072,0.018279133354893826
51073,0.05072304138645629
51074,0.045662418086796865
51075,0.03217905114768091
51076,0.16215587593363803
51077,0.4607646294956751
51078,0.38580884074766086
51079,0.12685712903290683
51080,0.06607665678603632
51081,0.3471635043870675
51082,0.43236194296077807
51083,0.02910017384785634
51084,0.129627351551498
51085,0.5087749898109795
51086,0.24004676847425319
51087,0.023376232875856502
51088,0.007834231349627114
51089,0.13728719231083494
51090,0.025777268499194008
51091,0.28578370266995895
51092,0.3204964726932895
51093,0.213378569163906
51094,0.13971950617691528
51095,0.09067057396151557
51096,0.025641077067304167
51097,0.13940884534989467
51098,0.6417446937431559
51099,0.15485284334584543
51100,0.27036789539953365
51101,0.7481231833756576
51102,0.15692148585859467
51103,0.11415374646682906
51104,0.13120764974498136
51105,0.5898704290700011
51106,0.04507992096466508
51107,0.15703593583090197
51108,0.059665660374895
51109,0.08441925106222296
51110,0.12361321365592287
51111,0.3391531464108845
51112,0.16705420451559214
51113,0.24628675363946
51114,0.04745656744106507
51115,0.15396989555064303
51116,0.2745390445242767
51117,0.10179665357361824
51118,0.20261763022629523
51119,0.13005158830806704
51120,0.08968861908467414
51121,0.10033008615172942
51122,0.20458034228090197
51123,0.08257416075606033
51124,0.13060708904732377
51125,0.15822698695884233
51126,0.09356439175025359
51127,0.07685568786532422
51128,0.14455108747036913
51129,0.4800350977004488
51130,0.2673278962229002
51131,0.15927361438525175
51132,0.12859827378467276
51133,0.19437375450155864
51134,0.29864877964854303
51135,0.05376503106277152
51136,0.2182423546716061
51137,0.1443721500700388
51138,0.22279832768709631
51139,0.06564735738515574
51140,0.23260480751783416
51141,0.2390865619472785
51142,0.27324006530151473
51143,0.308546571748632
51144,0.0593336553241509
51145,0.08844311648899178
51146,0.37936760137103287
51147,0.1403512594468707
51148,0.3664707049529262
51149,0.050775537335103524
51150,0.0849955965856702
51151,0.27667589683522
51152,0.05556732983600615
51153,0.10936077187762792
51154,0.21683500125721777
51155,0.0912545879280985
51156,0.04669414617578871
51157,0.01892332649531899
51158,0.1474964946559997
51159,0.08365100143772759
51160,0.1673621163316391
51161,0.07943791712968842
51162,0.13475724481868756
51163,0.2933698051662504
51164,0.18645209684217526
51165,0.06023547437676422
51166,0.1821180280613136
51167,0.06827246313943106
