id,target
50125,0.0555013
50126,0.08195666
50127,0.05085475
50128,0.5275417
50129,0.016526852
50130,0.21260782
50131,0.04375494
50132,0.052629735
50133,0.07212885
50134,0.102557994
50135,0.3490402
50136,0.24740148
50137,0.061333705
50138,0.119203396
50139,0.130168
50140,0.047912806
50141,0.26227933
50142,0.10661031
50143,0.0669907
50144,0.05205227
50145,0.06133075
50146,0.015403444
50147,0.04249308
50148,0.008032907
50149,0.14123757
50150,0.11417888
50151,0.20133351
50152,0.21552937
50153,0.23538132
50154,0.13546614
50155,0.12411109
50156,0.29379728
50157,0.2242821
50158,0.057951678
50159,0.54097974
50160,0.21011065
50161,0.16810052
50162,0.327544
50163,0.2026103
50164,0.056010168
50165,0.08136264
50166,0.3290388
50167,0.2758336
50168,0.11844558
50169,0.12387612
50170,0.05340932
50171,0.39300957
50172,0.0491603
50173,0.0757499
50174,0.27517626
50175,0.058475148
50176,0.07359282
50177,0.033607263
50178,0.19838922
50179,0.06329013
50180,0.058464188
50181,0.09658484
50182,0.13765626
50183,0.032971084
50184,0.07687996
50185,0.06477369
50186,0.29142845
50187,0.16024409
50188,0.011641807
50189,0.06622461
50190,0.070408896
50191,0.14565071
50192,0.18374798
50193,0.13396762
50194,0.03503648
50195,0.23462926
50196,0.03442582
50197,0.08451261
50198,0.10906189
50199,0.061327994
50200,0.2696
50201,0.14691894
50202,0.2286527
50203,0.11833189
50204,0.0904576
50205,0.36781836
50206,0.015563903
50207,0.029297719
50208,0.08113846
50209,0.063050695
50210,0.051453747
50211,0.06665122
50212,0.037114292
50213,0.026208658
50214,0.022996845
50215,0.25681078
50216,0.77759916
50217,0.15703985
50218,0.14647254
50219,0.01621436
50220,0.08136102
50221,0.5435816
50222,0.4275792
50223,0.067596875
50224,0.30989832
50225,0.13062765
50226,0.29986355
50227,0.25425187
50228,0.05796913
50229,0.028266838
50230,0.34968257
50231,0.09901563
50232,0.15109342
50233,0.120594814
50234,0.32953227
50235,0.023552729
50236,0.12166503
50237,0.13801149
50238,0.06831038
50239,0.05342146
50240,0.25952205
50241,0.13620092
50242,0.35569227
50243,0.1740702
50244,0.13443187
50245,0.036140624
50246,0.087100424
50247,0.16902816
50248,0.13450438
50249,0.14693868
50250,0.09737709
50251,0.3467043
50252,0.006991847
50253,0.04641176
50254,0.5376982
50255,0.08922868
50256,0.3762547
50257,0.5046332
50258,0.30701968
50259,0.052924406
50260,0.26849908
50261,0.5804585
50262,0.12710567
50263,0.12233882
50264,0.40699822
50265,0.07012007
50266,0.20004499
50267,0.45604894
50268,0.15686634
50269,0.28208554
50270,0.07362875
50271,0.19861187
50272,0.060948372
50273,0.013122703
50274,0.08666335
50275,0.701766
50276,0.120262876
50277,0.26944453
50278,0.10127011
50279,0.2838764
50280,0.20762359
50281,0.13011126
50282,0.23352154
50283,0.07074195
50284,0.28865775
50285,0.034892485
50286,0.022158084
50287,0.012726188
50288,0.77834415
50289,0.15000615
50290,0.20399982
50291,0.28843936
50292,0.31921002
50293,0.10579869
50294,0.17288421
50295,0.04000714
50296,0.14238293
50297,0.099102125
50298,0.061333563
50299,0.047113016
50300,0.43643796
50301,0.15244097
50302,0.16900101
50303,0.11005787
50304,0.07638378
50305,0.40455133
50306,0.06852442
50307,0.039070614
50308,0.092474006
50309,0.063555315
50310,0.53013164
50311,0.5179336
50312,0.043308597
50313,0.3222558
50314,0.34300917
50315,0.39392784
50316,0.14141876
50317,0.0753233
50318,0.12512162
50319,0.114107944
50320,0.21027339
50321,0.078650795
50322,0.3555606
50323,0.46355003
50324,0.3508358
50325,0.18335225
50326,0.17237645
50327,0.14935617
50328,0.35669667
50329,0.030244557
50330,0.46043712
50331,0.551048
50332,0.22135149
50333,0.3281178
50334,0.16456766
50335,0.110176645
50336,0.061539937
50337,0.32597175
50338,0.4489188
50339,0.22949624
50340,0.100674585
50341,0.50151134
50342,0.3352469
50343,0.042008344
50344,0.16995999
50345,0.2592405
50346,0.24914815
50347,0.06345976
50348,0.03591153
50349,0.12859042
50350,0.090087526
50351,0.4835198
50352,0.32386643
50353,0.2949909
50354,0.11733524
50355,0.043154452
50356,0.047068466
50357,0.31835723
50358,0.21858443
50359,0.009609979
50360,0.28084272
50361,0.7611628
50362,0.028352788
50363,0.09111907
50364,0.17152493
50365,0.045521114
50366,0.4616098
50367,0.2626539
50368,0.08150239
50369,0.0064970297
50370,0.03732323
50371,0.15027407
50372,0.43836305
50373,0.097269885
50374,0.46681392
50375,0.44583967
50376,0.08814493
50377,0.113503285
50378,0.2515187
50379,0.11569005
50380,0.019245962
50381,0.1277729
50382,0.17917939
50383,0.25834116
50384,0.29933587
50385,0.18545012
50386,0.15256508
50387,0.08029704
50388,0.018959008
50389,0.1199475
50390,0.066198215
50391,0.14085767
50392,0.45548084
50393,0.0024685734
50394,0.08584219
50395,0.22685722
50396,0.030798085
50397,0.060331155
50398,0.007981634
50399,0.051952202
50400,0.1881255
50401,0.054234196
50402,0.072507754
50403,0.06825754
50404,0.050319806
50405,0.6047556
50406,0.1273035
50407,0.042800065
50408,0.37282398
50409,0.28568652
50410,0.06015003
50411,0.21845475
50412,0.5624608
50413,0.2852185
50414,0.08456233
50415,0.21292128
50416,0.07567243
50417,0.1431698
50418,0.25194475
50419,0.27387956
50420,0.03238458
50421,0.03332417
50422,0.15691175
50423,0.07244807
50424,0.11511843
50425,0.12746434
50426,0.020239344
50427,0.08071098
50428,0.084222466
50429,0.5140076
50430,0.11917206
50431,0.397922
50432,0.12758331
50433,0.34616932
50434,0.1246623
50435,0.4544905
50436,0.06248491
50437,0.078545816
50438,0.04866516
50439,0.4524058
50440,0.033769615
50441,0.026200669
50442,0.33166426
50443,0.14532223
50444,0.16621287
50445,0.36274678
50446,0.108966485
50447,0.014177004
50448,0.2557321
50449,0.22713397
50450,0.9141323
50451,0.08959462
50452,0.27027625
50453,0.06585872
50454,0.05543173
50455,0.15670197
50456,0.19574681
50457,0.078806065
50458,0.14512956
50459,0.025972366
50460,0.50461066
50461,0.4152888
50462,0.060308184
50463,0.061673455
50464,0.4436144
50465,0.1663918
50466,0.067710094
50467,0.39966646
50468,0.1674638
50469,0.11219161
50470,0.03260752
50471,0.034543876
50472,0.07778718
50473,0.051184036
50474,0.10723094
50475,0.05560653
50476,0.050863832
50477,0.15582891
50478,0.06903896
50479,0.3325054
50480,0.08683291
50481,0.13110751
50482,0.2414999
50483,0.1281316
50484,0.19312586
50485,0.20170082
50486,0.044991236
50487,0.37584588
50488,0.08069735
50489,0.27896777
50490,0.14191929
50491,0.093894415
50492,0.17770787
50493,0.041668303
50494,0.4383559
50495,0.04016124
50496,0.02225402
50497,0.12704255
50498,0.14034179
50499,0.12837164
50500,0.024557302
50501,0.08571208
50502,0.2830983
50503,0.35114676
50504,0.07645578
50505,0.09773562
50506,0.119195685
50507,0.16084106
50508,0.5057492
50509,0.06921858
50510,0.733203
50511,0.16847917
50512,0.5155067
50513,0.0373276
50514,0.040704507
50515,0.04420412
50516,0.08911909
50517,0.31606847
50518,0.23211376
50519,0.116930306
50520,0.20868114
50521,0.047247835
50522,0.1934383
50523,0.15395564
50524,0.045955066
50525,0.06213174
50526,0.6455806
50527,0.32413512
50528,0.03031626
50529,0.33470663
50530,0.317646
50531,0.5834262
50532,0.13958558
50533,0.30876756
50534,0.13321014
50535,0.3452351
50536,0.17786533
50537,0.20245925
50538,0.27473184
50539,0.0880121
50540,0.25307316
50541,0.18214534
50542,0.097272195
50543,0.30616358
50544,0.13845862
50545,0.12445586
50546,0.13182354
50547,0.17534661
50548,0.061272737
50549,0.14529046
50550,0.036781814
50551,0.14088552
50552,0.21698001
50553,0.24228612
50554,0.009863832
50555,0.4018458
50556,0.05410869
50557,0.5016689
50558,0.25160465
50559,0.08614066
50560,0.07073713
50561,0.12202259
50562,0.09395731
50563,0.031268917
50564,0.6266726
50565,0.19171682
50566,0.04803819
50567,0.7912957
50568,0.23002806
50569,0.06219182
50570,0.06689877
50571,0.683192
50572,0.10702015
50573,0.5438218
50574,0.33451828
50575,0.017190214
50576,0.20603035
50577,0.17838569
50578,0.17191565
50579,0.18072495
50580,0.06007542
50581,0.027967561
50582,0.7206055
50583,0.13046442
50584,0.082154475
50585,0.03742959
50586,0.21061683
50587,0.21810387
50588,0.6030235
50589,0.14088021
50590,0.06767583
50591,0.03377246
50592,0.12885235
50593,0.023209814
50594,0.054951716
50595,0.06949264
50596,0.28345746
50597,0.056071352
50598,0.23237914
50599,0.10649088
50600,0.11453878
50601,0.14109556
50602,0.111224346
50603,0.1372217
50604,0.05240163
50605,0.048659384
50606,0.2372253
50607,0.1406029
50608,0.066456154
50609,0.12890302
50610,0.05456007
50611,0.5848281
50612,0.02577936
50613,0.23186088
50614,0.13595745
50615,0.053732324
50616,0.17814323
50617,0.026776487
50618,0.042224556
50619,0.19226347
50620,0.14277636
50621,0.34004417
50622,0.09793769
50623,0.3332673
50624,0.041920744
50625,0.15121302
50626,0.406265
50627,0.24045342
50628,0.05132093
50629,0.055577505
50630,0.23505013
50631,0.0607653
50632,0.01937876
50633,0.13129766
50634,0.035091728
50635,0.131987
50636,0.21993002
50637,0.16779904
50638,0.1092914
50639,0.06254923
50640,0.134589
50641,0.09432964
50642,0.19086038
50643,0.24437506
50644,0.67406523
50645,0.019367194
50646,0.22229654
50647,0.07541392
50648,0.1156965
50649,0.21567751
50650,0.07502978
50651,0.033193737
50652,0.09148153
50653,0.13207753
50654,0.38802657
50655,0.26223233
50656,0.050502714
50657,0.32245725
50658,0.54980916
50659,0.4547902
50660,0.03278692
50661,0.91020447
50662,0.612277
50663,0.3123821
50664,0.36635357
50665,0.16248782
50666,0.0065709106
50667,0.09474545
50668,0.05452203
50669,0.0838606
50670,0.30659723
50671,0.09263534
50672,0.19477797
50673,0.07743864
50674,0.025608897
50675,0.2763132
50676,0.5070785
50677,0.11847374
50678,0.21846822
50679,0.049313262
50680,0.055529106
50681,0.18446498
50682,0.044119682
50683,0.23688154
50684,0.3096064
50685,0.14535286
50686,0.094041884
50687,0.19399609
50688,0.1121233
50689,0.35534212
50690,0.20424482
50691,0.16591386
50692,0.032174584
50693,0.50994354
50694,0.21877398
50695,0.22213373
50696,0.19083981
50697,0.08224525
50698,0.22791387
50699,0.033069853
50700,0.17647167
50701,0.15952569
50702,0.06794723
50703,0.21810822
50704,0.2508699
50705,0.28421703
50706,0.63213086
50707,0.13409145
50708,0.011651061
50709,0.08032983
50710,0.122745946
50711,0.15090707
50712,0.38368344
50713,0.2441673
50714,0.018511254
50715,0.02293186
50716,0.32129526
50717,0.19943671
50718,0.55195993
50719,0.06734732
50720,0.38034838
50721,0.41260362
50722,0.10550327
50723,0.044629313
50724,0.015837302
50725,0.2060044
50726,0.025906602
50727,0.23953238
50728,0.5530694
50729,0.034192543
50730,0.021893293
50731,0.21139005
50732,0.0028281156
50733,0.5884599
50734,0.2450042
50735,0.12055373
50736,0.18310918
50737,0.08799553
50738,0.06073192
50739,0.2653418
50740,0.7204899
50741,0.18343748
50742,0.08699737
50743,0.45798233
50744,0.09901667
50745,0.103580944
50746,0.31721517
50747,0.620072
50748,0.086802214
50749,0.056174587
50750,0.08176421
50751,0.07888676
50752,0.10517481
50753,0.07584774
50754,0.006546626
50755,0.15695392
50756,0.103905335
50757,0.30631974
50758,0.070547506
50759,0.15642041
50760,0.05869171
50761,0.57354766
50762,0.09460107
50763,0.032583784
50764,0.18739434
50765,0.24203579
50766,0.022706518
50767,0.080380484
50768,0.2667712
50769,0.055831596
50770,0.13665442
50771,0.074668206
50772,0.305009
50773,0.10933869
50774,0.32266724
50775,0.058741573
50776,0.036346383
50777,0.06297846
50778,0.14763255
50779,0.029229812
50780,0.34120357
50781,0.08848687
50782,0.054670516
50783,0.39476144
50784,0.11251394
50785,0.14282651
50786,0.17016152
50787,0.066696726
50788,0.3836449
50789,0.20652997
50790,0.025591176
50791,0.15274589
50792,0.12538937
50793,0.12960447
50794,0.3405713
50795,0.5793289
50796,0.16569467
50797,0.0703824
50798,0.19226669
50799,0.13841149
50800,0.013299192
50801,0.10628026
50802,0.699739
50803,0.17699778
50804,0.20282637
50805,0.16269457
50806,0.5843958
50807,0.07499693
50808,0.040406093
50809,0.65820956
50810,0.1259996
50811,0.052724157
50812,0.025516413
50813,0.26712275
50814,0.19523956
50815,0.4492809
50816,0.3585226
50817,0.20573428
50818,0.11145832
50819,0.102594376
50820,0.08912277
50821,0.15565087
50822,0.06203542
50823,0.017094666
50824,0.044195846
50825,0.12595448
50826,0.24488883
50827,0.34200737
50828,0.27815315
50829,0.8160466
50830,0.1426918
50831,0.08696471
50832,0.17544703
50833,0.29688618
50834,0.07575528
50835,0.021699997
50836,0.14927304
50837,0.026209556
50838,0.36139095
50839,0.11974241
50840,0.030349543
50841,0.10563217
50842,0.06692645
50843,0.036520023
50844,0.13534597
50845,0.07803018
50846,0.13526984
50847,0.048192088
50848,0.13234513
50849,0.2057865
50850,0.2246238
50851,0.09582728
50852,0.42401904
50853,0.12193513
50854,0.10974099
50855,0.4578551
50856,0.045102824
50857,0.103932045
50858,0.14399926
50859,0.06491546
50860,0.043619722
50861,0.18827222
50862,0.07828821
50863,0.038743157
50864,0.269122
50865,0.099920616
50866,0.092034675
50867,0.060530476
50868,0.051375967
50869,0.007377228
50870,0.11500202
50871,0.04410605
50872,0.1644472
50873,0.0124709755
50874,0.07611804
50875,0.2846566
50876,0.17832069
50877,0.09795588
50878,0.31124735
50879,0.18039572
50880,0.41174743
50881,0.10190776
50882,0.18128332
50883,0.03971703
50884,0.21446921
50885,0.20655333
50886,0.07871863
50887,0.14738202
50888,0.21732843
50889,0.18135537
50890,0.26274067
50891,0.75557524
50892,0.03692201
50893,0.08942026
50894,0.07650858
50895,0.061161414
50896,0.2109444
50897,0.02324803
50898,0.30571365
50899,0.013271977
50900,0.16256876
50901,0.16444187
50902,0.014840716
50903,0.018778618
50904,0.4227091
50905,0.26716012
50906,0.04418841
50907,0.3539984
50908,0.30221698
50909,0.6442418
50910,0.1820048
50911,0.34813714
50912,0.12690781
50913,0.30940944
50914,0.13314825
50915,0.026228666
50916,0.023252519
50917,0.3939176
50918,0.053532403
50919,0.10327413
50920,0.058806546
50921,0.05600617
50922,0.022783974
50923,0.07792783
50924,0.038290758
50925,0.5871424
50926,0.15418214
50927,0.12615101
50928,0.23331761
50929,0.23570974
50930,0.028134266
50931,0.12459828
50932,0.10824514
50933,0.35560742
50934,0.05386405
50935,0.26796645
50936,0.104703076
50937,0.10381586
50938,0.026800921
50939,0.16429712
50940,0.055724066
50941,0.27852187
50942,0.4630557
50943,0.034296457
50944,0.04181316
50945,0.28252912
50946,0.21273164
50947,0.38293302
50948,0.13786946
50949,0.16944845
50950,0.04087125
50951,0.07529798
50952,0.03806274
50953,0.06453735
50954,0.03639673
50955,0.055077795
50956,0.093699254
50957,0.12032723
50958,0.08226959
50959,0.07025465
50960,0.060553353
50961,0.74967295
50962,0.024958193
50963,0.22913484
50964,0.14261065
50965,0.07189723
50966,0.11116674
50967,0.22600073
50968,0.32067013
50969,0.031200012
50970,0.0820054
50971,0.06636242
50972,0.035867155
50973,0.0146660665
50974,0.081795625
50975,0.18555586
50976,0.13164026
50977,0.024727399
50978,0.33854383
50979,0.27684942
50980,0.045790326
50981,0.030307949
50982,0.09049623
50983,0.17840378
50984,0.14171319
50985,0.06433251
50986,0.35593662
50987,0.097998746
50988,0.26230672
50989,0.3857206
50990,0.58359075
50991,0.01644398
50992,0.14750217
50993,0.12822244
50994,0.45311058
50995,0.10300892
50996,0.2568685
50997,0.14788124
50998,0.10432937
50999,0.29317012
51000,0.19548292
51001,0.21654776
51002,0.048770424
51003,0.048567258
51004,0.0583844
51005,0.17250966
51006,0.17556825
51007,0.20041636
51008,0.30186105
51009,0.13208598
51010,0.10421502
51011,0.3868411
51012,0.28712693
51013,0.6078245
51014,0.06866651
51015,0.27561483
51016,0.032948665
51017,0.11374152
51018,0.04442369
51019,0.055627532
51020,0.18300116
51021,0.15298413
51022,0.10233368
51023,0.090458184
51024,0.1745605
51025,0.07906429
51026,0.1651239
51027,0.2017289
51028,0.056662288
51029,0.12828782
51030,0.63579625
51031,0.23816149
51032,0.2568292
51033,0.082807414
51034,0.1148466
51035,0.07996584
51036,0.18282384
51037,0.08717001
51038,0.18614894
51039,0.07647836
51040,0.57830435
51041,0.10617049
51042,0.0077794353
51043,0.19174187
51044,0.088100284
51045,0.04622887
51046,0.1834341
51047,0.16444162
51048,0.03708915
51049,0.18121338
51050,0.58292353
51051,0.066959776
51052,0.35069096
51053,0.5051088
51054,0.11175906
51055,0.4255897
51056,0.092808455
51057,0.18680383
51058,0.2081181
51059,0.35143328
51060,0.3980613
51061,0.090782076
51062,0.09986158
51063,0.08743835
51064,0.6452134
51065,0.3185548
51066,0.24308994
51067,0.17219505
51068,0.18815717
51069,0.36987546
51070,0.17881179
51071,0.0963828
51072,0.015378974
51073,0.049591877
51074,0.018261824
51075,0.019889148
51076,0.07714923
51077,0.29667908
51078,0.38046354
51079,0.22558312
51080,0.07499594
51081,0.26960018
51082,0.35743245
51083,0.016677227
51084,0.15051611
51085,0.66521406
51086,0.29341844
51087,0.015103892
51088,0.0036405171
51089,0.0740814
51090,0.080298044
51091,0.33796296
51092,0.41857517
51093,0.14291766
51094,0.15023373
51095,0.09279193
51096,0.02293436
51097,0.27781156
51098,0.6972885
51099,0.16038914
51100,0.247092
51101,0.7881263
51102,0.16458528
51103,0.24582325
51104,0.33165288
51105,0.6077589
51106,0.20680471
51107,0.20887683
51108,0.049203325
51109,0.05609478
51110,0.09820642
51111,0.37447256
51112,0.19352303
51113,0.11522522
51114,0.036798332
51115,0.07633267
51116,0.16244444
51117,0.04731181
51118,0.14062865
51119,0.06818283
51120,0.08911381
51121,0.08913328
51122,0.15793636
51123,0.08033628
51124,0.14110151
51125,0.104487404
51126,0.20682156
51127,0.03579821
51128,0.098113514
51129,0.74541587
51130,0.18793707
51131,0.23480633
51132,0.112464
51133,0.18092813
51134,0.404316
51135,0.061116982
51136,0.07668362
51137,0.49028113
51138,0.25108045
51139,0.08995516
51140,0.2061191
51141,0.35629985
51142,0.1992027
51143,0.270257
51144,0.04602811
51145,0.030208431
51146,0.33677536
51147,0.055500578
51148,0.44192532
51149,0.027209407
51150,0.054829028
51151,0.1550845
51152,0.07416031
51153,0.111340396
51154,0.15856625
51155,0.058788177
51156,0.07671456
51157,0.017125402
51158,0.31934658
51159,0.04823676
51160,0.15010646
51161,0.06733621
51162,0.13664246
51163,0.21727975
51164,0.15150218
51165,0.032891557
51166,0.2240066
51167,0.08425366
51168,0.122333676
51169,0.14787152
51170,0.20662363
51171,0.043365266
51172,0.11109011
51173,0.04938608
51174,0.08246379
51175,0.77327144
51176,0.01506268
51177,0.0044587795
51178,0.17516713
51179,0.45111457
51180,0.19518767
51181,0.53799886
51182,0.28471974
51183,0.22608292
51184,0.042616297
51185,0.30738127
51186,0.4737667
51187,0.5814865
51188,0.33191755
51189,0.11038011
51190,0.022071406
51191,0.03709257
51192,0.09290136
51193,0.1452669
51194,0.062266383
51195,0.124377504
51196,0.10936981
51197,0.1461805
51198,0.08528193
51199,0.08562278
51200,0.10044072
51201,0.14578833
51202,0.23645857
51203,0.16169111
51204,0.81861156
51205,0.08599106
51206,0.17411067
51207,0.4187787
51208,0.029181216
51209,0.08034078
51210,0.11193295
51211,0.007868524
51212,0.18411866
51213,0.2389665
51214,0.08531499
51215,0.22456424
51216,0.29430133
51217,0.068955675
51218,0.32358107
51219,0.021495717
51220,0.45965555
51221,0.03502552
51222,0.02860529
51223,0.3807962
51224,0.315772
51225,0.050423693
51226,0.34524682
51227,0.24071352
51228,0.30254835
51229,0.11390431
51230,0.45193383
51231,0.1787131
51232,0.0682796
51233,0.2325769
51234,0.02604971
51235,0.6499032
51236,0.05902364
51237,0.5842193
51238,0.13681617
51239,0.22587356
51240,0.04745938
51241,0.16689277
51242,0.08517244
51243,0.19791487
51244,0.5146446
51245,0.07816378
51246,0.087078005
51247,0.11772167
51248,0.15153602
51249,0.16196828
51250,0.025851235
51251,0.07467256
51252,0.1623472
51253,0.2126018
51254,0.11863962
51255,0.08128736
51256,0.077939354
51257,0.05579195
51258,0.31296548
51259,0.59306777
51260,0.095000215
51261,0.03940808
51262,0.051213153
51263,0.16833998
51264,0.10609711
51265,0.285079
51266,0.30690596
51267,0.1048698
51268,0.040242437
51269,0.07055428
51270,0.07375177
51271,0.07744934
51272,0.020028135
51273,0.023247045
51274,0.19092162
51275,0.4252887
51276,0.57523453
51277,0.052145436
51278,0.040466547
51279,0.054858677
51280,0.105592914
51281,0.10418789
51282,0.08775557
51283,0.07881616
51284,0.16467203
51285,0.07346184
51286,0.278013
51287,0.19634096
51288,0.034344833
51289,0.15839988
51290,0.071366265
51291,0.28601488
51292,0.18168387
51293,0.021801637
51294,0.049079802
51295,0.07818201
51296,0.05784072
51297,0.042344358
51298,0.1817422
51299,0.1011756
51300,0.016543802
51301,0.23923273
51302,0.07823013
51303,0.13551225
51304,0.15204775
51305,0.055915423
51306,0.25805283
51307,0.08830752
51308,0.1971744
51309,0.1046779
51310,0.23035885
51311,0.1704459
51312,0.054082166
51313,0.064357944
51314,0.35888633
51315,0.049659908
51316,0.066613115
51317,0.05364874
51318,0.52824515
51319,0.034651317
51320,0.053940177
51321,0.49936423
51322,0.13135722
51323,0.051945932
51324,0.103836276
51325,0.17088903
51326,0.036787745
51327,0.11268289
51328,0.047218144
51329,0.18071282
51330,0.08019621
51331,0.26856148
51332,0.03800654
51333,0.05889445
51334,0.10703773
51335,0.1590334
51336,0.3305727
51337,0.48217595
51338,0.038999118
51339,0.3144218
51340,0.11956476
51341,0.36193702
51342,0.034943674
51343,0.1305356
51344,0.07523048
51345,0.16173026
51346,0.33333457
51347,0.057263706
51348,0.4452134
51349,0.03240901
51350,0.29248974
51351,0.08506411
51352,0.38999543
51353,0.12346988
51354,0.09032751
51355,0.05800867
51356,0.31825402
51357,0.37179163
51358,0.09710195
51359,0.034424406
51360,0.2603224
51361,0.22997232
51362,0.066728346
51363,0.2836856
51364,0.12199371
51365,0.28913704
51366,0.17530456
51367,0.27783942
51368,0.1981377
51369,0.3717547
51370,0.50892514
51371,0.32455367
51372,0.28601173
51373,0.19179036
51374,0.45632112
51375,0.098032616
51376,0.010110468
51377,0.017210584
51378,0.28668728
51379,0.30259657
51380,0.14933714
51381,0.13031913
51382,0.257476
51383,0.010333974
51384,0.28588608
51385,0.15229063
51386,0.16817625
51387,0.15633766
51388,0.091617726
51389,0.0874362
51390,0.34161696
51391,0.15684883
51392,0.039089948
51393,0.30764967
51394,0.23685874
51395,0.079522885
51396,0.087211035
51397,0.19856186
51398,0.05804567
51399,0.24279152
51400,0.39291728
51401,0.05202877
51402,0.4125907
51403,0.052751772
51404,0.3163185
51405,0.12344405
51406,0.050152246
51407,0.060179435
51408,0.43988183
51409,0.024574151
51410,0.014913465
51411,0.037696157
51412,0.300945
51413,0.07397343
51414,0.12661538
51415,0.028351303
51416,0.022633657
51417,0.13856043
51418,0.39092964
51419,0.053771358
51420,0.054457907
51421,0.059965286
51422,0.2284724
51423,0.038509708
51424,0.0416652
51425,0.20632471
51426,0.029602123
51427,0.11976287
51428,0.035419706
51429,0.5863344
51430,0.035559624
51431,0.47903302
51432,0.15399018
51433,0.033896558
51434,0.35377344
51435,0.04727927
51436,0.09952992
51437,0.017888663
51438,0.35914484
51439,0.022191849
51440,0.09237015
51441,0.34596547
51442,0.17654501
51443,0.22599347
51444,0.23143204
51445,0.03488294
51446,0.05610104
51447,0.36410835
51448,0.045613907
51449,0.2449903
51450,0.47047716
51451,0.07277663
51452,0.016237173
51453,0.69165665
51454,0.10049643
51455,0.12576126
51456,0.22884819
51457,0.11111935
51458,0.1698187
51459,0.17257255
51460,0.092397995
51461,0.032349773
51462,0.15310371
51463,0.024597334
51464,0.35531634
51465,0.1210422
51466,0.33460912
51467,0.032975357
51468,0.043555338
51469,0.05529122
51470,0.12948054
51471,0.046177536
51472,0.0316392
51473,0.07943469
51474,0.17432798
51475,0.18997514
51476,0.24897443
51477,0.49811214
51478,0.18905501
51479,0.29619753
51480,0.025976447
51481,0.3364024
51482,0.19758599
51483,0.330504
51484,0.10689432
51485,0.022296377
51486,0.07767351
51487,0.039198175
51488,0.17248791
51489,0.2058903
51490,0.09248792
51491,0.10140881
51492,0.04834187
51493,0.41306514
51494,0.07125565
51495,0.07196965
51496,0.10637183
51497,0.052544992
51498,0.04204486
51499,0.19065122
51500,0.18315339
51501,0.06866411
51502,0.110370845
51503,0.6976947
51504,0.08181638
51505,0.02307721
51506,0.10240405
51507,0.11963815
51508,0.33650127
51509,0.10036783
51510,0.52048784
51511,0.04586354
51512,0.43746445
51513,0.12239388
51514,0.03864671
51515,0.19153844
51516,0.18668325
51517,0.12309695
51518,0.2548423
51519,0.013104622
51520,0.19140677
51521,0.08896993
51522,0.41801682
51523,0.09805695
51524,0.34031647
51525,0.13059062
51526,0.4894696
51527,0.3167592
51528,0.098732635
51529,0.3130946
51530,0.026385054
51531,0.106362574
51532,0.19164263
51533,0.02195558
51534,0.26976582
51535,0.10371549
51536,0.13794637
51537,0.6432583
51538,0.046367787
51539,0.29326746
51540,0.19053753
51541,0.047321696
51542,0.21508332
51543,0.60363394
51544,0.011753769
51545,0.3523288
51546,0.38158113
51547,0.17827296
51548,0.38158157
51549,0.14289267
51550,0.12799683
51551,0.1410862
51552,0.034339182
51553,0.12415426
51554,0.019038351
51555,0.109994136
